22100,"Talawakele			Nuwara",Eliya,6.9371,80.6581
22110,"Watagoda			Nuwara",Eliya,6.9704,80.6493
22120,"Pundaluoya			Nuwara",Eliya,7.0151,80.6697
22150,"Nanuoya			Nuwara",Eliya,6.9742,80.659
22200,"Nuwara Eliya			Nuwara",Eliya,6.9708,80.7829
22202,"Santhipura			Nuwara",Eliya,6.9708,80.7829
22208,"Haggala			Nuwara",Eliya,6.9708,80.7829
22212,"Ruwaneliya			Nuwara",Eliya,6.873,80.8106
22214,"Mipilimana			Nuwara",Eliya,6.873,80.8106
22216,"Ambewela			Nuwara",Eliya,6.873,80.8106
22220,"Kandapola			Nuwara",Eliya,6.9894,80.8127
22226,"Gonakele			Nuwara",Eliya,7.0568,80.8074
22240,"Halgranoya			Nuwara",Eliya,7.0486,80.8898
22245,"Rupaha			Nuwara",Eliya,7.036,80.904
22246,"Kumbukwela			Nuwara",Eliya,7.0612,80.8757
22250,"Udapussallawa			Nuwara",Eliya,7.0308,80.9105
22252,"Kurupanawela			Nuwara",Eliya,7.009,80.9052
22254,"Mipanawa			Nuwara",Eliya,7.0373,80.923
22256,"Madulla			Nuwara",Eliya,7.0462,80.9034
22262,"Harasbedda			Nuwara",Eliya,7.0493,80.8744
22270,"Walapane			Nuwara",Eliya,7.1141,80.8511
22272,"Kumbalgamuwa			Nuwara",Eliya,7.1141,80.8511
22274,"Keerthi Bandarapura			Nuwara",Eliya,7.1141,80.8511
22280,"Nildandahinna			Nuwara",Eliya,7.0679,80.8939
22282,"Kalaganwatta			Nuwara",Eliya,7.1,80.9
22285,"Udamadura			Nuwara",Eliya,7.0854,80.9165
22287,"Teripeha			Nuwara",Eliya,7.1181,80.9179
30000,Batticaloa,Batticaloa,7.7102,81.6924
30016,Kannankudah,Batticaloa,7.6798,81.6702
30018,Navatkadu,Batticaloa,7.5833,81.7167
30022,Pillaiyaradi,Batticaloa,7.7527,81.6417
30024,Thannamunai,Batticaloa,7.7527,81.6417
30100,Kattankudi,Batticaloa,7.6824,81.7334
30150,Araipattai,Batticaloa,7.6667,81.7333
30158,Puthukudiyiruppu,Batticaloa,7.6333,81.75
30159,Kirankulam,Batticaloa,7.6,81.7667
30160,Kokkaddichcholai,Batticaloa,7.624,81.7599
30162,Ampilanthurai,Batticaloa,7.624,81.7599
30192,Kurukkalmadam,Batticaloa,7.5876,81.7829
30194,Cheddipalayam,Batticaloa,7.5833,81.7833
30196,Thettativu,Batticaloa,7.5855,81.7831
30200,Kaluwanchikudi,Batticaloa,7.5167,81.7833
30204,Vellavely,Batticaloa,7.5,81.7333
30206,Bakiella,Batticaloa,7.5083,81.7583
30220,Mandur,Batticaloa,7.4833,81.75
30230,Periyaporativu,Batticaloa,7.5167,81.7667
30234,Thirupalugamam,Batticaloa,7.525,81.725
30236,Thikkodai,Batticaloa,7.5333,81.6833
30238,Navagirinagar,Batticaloa,7.525,81.725
30249,Koddaikallar,Batticaloa,7.5028,81.7528
30250,Kallar,Batticaloa,7.4667,81.8
30254,Thuraineelavanai,Batticaloa,7.4667,81.8
30300,Eravur,Batticaloa,7.7782,81.6038
30350,Chenkaladi,Batticaloa,7.786,81.591
30352,Pankudavely,Batticaloa,7.7491,81.5689
30354,Karadiyanaru,Batticaloa,7.7121,81.5468
30358,Periyapullumalai,Batticaloa,7.7491,81.5689
30362,Ayithiyamalai,Batticaloa,7.6167,81.55
30364,Unnichchai,Batticaloa,7.6167,81.55
30372,Kaluwankemy,Batticaloa,7.7995,81.5773
30376,Vantharumoolai,Batticaloa,7.7995,81.5773
30392,Murakottanchanai,Batticaloa,7.8655,81.5375
30394,Kiran,Batticaloa,7.8655,81.5375
30400,Valaichenai,Batticaloa,7.6899,81.6011
30410,Kalkudah,Batticaloa,7.9167,81.5667
30420,Oddamavadi,Batticaloa,7.9167,81.5167
30424,Vakaneri,Batticaloa,7.9167,81.4333
30426,Miravodai,Batticaloa,7.9024,81.5098
30428,Punanai,Batticaloa,7.9667,81.3833
30442,Mankemi,Batticaloa,7.9574,81.4805
30444,Panichankemi,Batticaloa,7.9574,81.4805
30450,Vakarai,Batticaloa,8.1333,81.4333
30456,Kathiraveli,Batticaloa,8.2167,81.4
31000,Trincomalee,Trincomalee,8.5711,81.2335
31006,Sampaltivu,Trincomalee,8.6263,81.2127
31010,Nilaveli,Trincomalee,8.6833,81.2
31012,Kumburupiddy,Trincomalee,8.7353,81.1623
31014,Kuchchaveli,Trincomalee,8.8146,81.099
31016,Tiriyayi,Trincomalee,8.7444,81.1538
31026,Gomarankadawala,Trincomalee,8.6749,80.9548
31028,Buckmigama,Trincomalee,8.6749,80.9548
31032,Kanniya,Trincomalee,8.6333,81.0317
31034,Pankulam,Trincomalee,8.6333,81.0317
31036,Mahadivulwewa,Trincomalee,8.6333,81.0317
31038,Rottawewa,Trincomalee,8.6333,81.0317
31046,Tampalakamam,Trincomalee,8.4995,81.0972
31050,Chinabay,Trincomalee,8.5164,81.1891
31053,Vellamanal,Trincomalee,8.5164,81.1891
31100,Kinniya,Trincomalee,8.4981,81.1779
31106,Maharugiramam,Trincomalee,8.4981,81.1779
31112,Kurinchakemy,Trincomalee,8.4981,81.1779
31200,Mutur,Trincomalee,8.45,81.2667
31212,Kaddaiparichchan,Trincomalee,8.45,81.2833
31216,Sampur,Trincomalee,8.4854,81.291
31220,Kiliveddy,Trincomalee,8.4477,81.2874
31222,Somapura,Trincomalee,8.4477,81.2874
31224,Mallikativu,Trincomalee,8.4477,81.2874
31226,Dehiwatte,Trincomalee,8.4477,81.2874
31228,Neelapola,Trincomalee,8.4477,81.2874
31232,Serunuwara,Trincomalee,8.4477,81.2874
31234,Lankapatuna,Trincomalee,8.4477,81.2874
31236,Echchilampattai,Trincomalee,8.4477,81.2874
31238,Mawadichenai,Trincomalee,8.4477,81.2874
31250,Toppur,Trincomalee,8.4055,81.3086
31260,Seruwila,Trincomalee,8.4477,81.2874
31300,Kantalai,Trincomalee,8.3683,81.0281
31304,Agbopura,Trincomalee,8.3249,80.9794
31306,Kantalai Sugar Factory,Trincomalee,8.3466,81.0037
31308,Wanela,Trincomalee,8.3466,81.0037
31312,Mullipothana,Trincomalee,8.3466,81.0037
31314,Sirajnagar,Trincomalee,8.3466,81.0037
31318,Galmetiyawa,Trincomalee,8.3466,81.0037
32000,Ampara,Ampara,7.2975,81.682
32006,Deegawapiya,Ampara,7.2975,81.682
32008,Digamadulla Weeragoda,Ampara,7.2975,81.682
32010,Hingurana,Ampara,7.2144,81.6537
32012,Moragahapallama,Ampara,7.2076,81.654
32014,Damana,Ampara,7.2007,81.6542
32016,Madawalalanda,Ampara,7.2076,81.654
32018,Mahanagapura,Ampara,7.2076,81.654
32022,Pannalagama,Ampara,7.0724,81.6065
32024,Bakmitiyawa,Ampara,7.0194,81.6478
32031,Paragahakele,Ampara,7.25,81.6
32032,Polwaga Janapadaya,Ampara,7.137,81.5192
32034,Pahalalanda,Ampara,7.137,81.5192
32035,Koknahara,Ampara,7.186,81.5733
32037,Namaloya,Ampara,6.9952,81.3703
32038,Devalahinda,Ampara,7.137,81.5192
32039,Wadinagala,Ampara,7.1167,81.5333
32046,Dadayamtalawa,Ampara,7.1972,81.5989
32048,Siyambalawewa,Ampara,7.1972,81.5989
32050,Central Camp,Ampara,7.1972,81.5989
32060,Uhana,Ampara,7.3667,81.6333
32062,Werunketagoda,Ampara,7.4083,81.6333
32064,Gonagolla,Ampara,7.45,81.6333
32066,Galapitagala,Ampara,7.4083,81.6333
32068,Rajagalatenna,Ampara,7.4083,81.6333
32069,Mangalagama,Ampara,7.4083,81.6333
32070,Mahaoya,Ampara,7.1972,81.5989
32072,Tempitiya,Ampara,7.1972,81.5989
32074,Kekirihena,Ampara,7.1972,81.5989
32100,Padiyatalawa,Ampara,7.4002,81.2428
32101,Serankada,Ampara,7.4572,81.2808
32102,Kolamanthalawa,Ampara,7.4025,81.2745
32104,Dorakumbura,Ampara,7.35,81.3
32120,Nawamedagama,Ampara,7.3852,81.3892
32126,Damanewela,Ampara,7.3852,81.3892
32150,Dehiattakandiya,Ampara,7.3852,81.3892
32155,Siripura,Ampara,7.3852,81.3892
32158,Mawanagama,Ampara,7.3852,81.3892
32198,Malwatta,Ampara,7.3333,81.7333
32200,Samanthurai,Ampara,7.3833,81.8333
32250,Karativu,Ampara,7.3833,81.8333
32280,Sainthamaruthu,Ampara,7.3833,81.8333
32300,Kalmunai,Ampara,7.409,81.8347
32308,Navithanveli,Ampara,7.4333,81.7833
32314,Marathamune,Ampara,7.45,81.8167
32316,Periyaneelavanai,Ampara,7.45,81.8167
32340,Nintavur,Ampara,7.3498,81.853
32350,Addalaichenai,Ampara,7.2667,81.85
32354,Palamunai,Ampara,7.2667,81.85
32360,Oluvil,Ampara,7.2833,81.85
32400,Akkaraipattu,Ampara,7.2165,81.8538
32405,Kannakipuram,Ampara,7.2165,81.8538
32415,Thambiluvil,Ampara,7.1326,81.8514
32418,Komari,Ampara,6.9897,81.8621
32420,Tirukovil,Ampara,7.1203,81.849
32450,lmkkamam,Ampara,7.1148,81.8541
32454,Wanagamuwa,Ampara,7.1148,81.8541
32500,Pottuvil,Ampara,6.8762,81.8267
32508,Panama,Ampara,6.7552,81.8036
32512,Lahugala,Ampara,6.914,81.6639
32514,Hulannuge,Ampara,6.914,81.6639
40000,Jaffna,Jaffna,9.6684,80.0074
41000,Mannar,Mannar,8.9833,79.9
43000,Vavuniya,Vavuniya,8.7514,80.4971
50000,Anuradhapura,Anuradhapura,8.3565,80.4173
50004,Perimiyankulama,Anuradhapura,8.2667,80.5333
50006,Galkadawala,Anuradhapura,8.6044,80.681
50008,Saliyapura,Anuradhapura,8.4225,81.0541
50012,Viharapalugama,Anuradhapura,8.3955,80.3103
50014,Elayapattuwa,Anuradhapura,8.3955,80.3103
50016,Tantirimale,Anuradhapura,8.3955,80.3103
50020,Pemaduwa,Anuradhapura,8.3322,80.3645
50022,Mahawilachchiya,Anuradhapura,8.3322,80.3645
50029,Pandulagama,Anuradhapura,8.3322,80.3645
50036,Gnanikulama,Anuradhapura,8.25,80.5167
50042,Sravasthipura,Anuradhapura,8.2629,80.4325
50044,Hidogama,Anuradhapura,8.2591,80.3983
50046,Nachchaduwa,Anuradhapura,8.2667,80.4667
50055,Parasangahawewa,Anuradhapura,8.3864,80.3725
50057,Gambirigaswewa,Anuradhapura,8.2377,80.3368
50062,Kurundankulama,Anuradhapura,8.2,80.45
50064,Galkulama,Anuradhapura,8.2667,80.5
50067,Uttimaduwa,Anuradhapura,8.25,80.55
50068,Sivalakulama,Anuradhapura,8.25,80.6333
50072,Tirappane,Anuradhapura,8.3,80.5833
50080,Maradankadawala,Anuradhapura,8.1268,80.5621
50086,Walagambahuwa,Anuradhapura,8.15,80.5
50088,Labunoruwa,Anuradhapura,8.1667,80.6
50100,Kekirawa,Anuradhapura,8.0385,80.5941
50104,Tammennawa,Anuradhapura,8.0909,80.356
50110,Vijithapura,Anuradhapura,7.9,80.5261
50111,Palagala,Anuradhapura,7.9,80.5261
50112,Andiyagala,Anuradhapura,7.9,80.5261
50120,Galkiriyagama,Anuradhapura,7.9425,80.565
50122,Pubbogama,Anuradhapura,7.9261,80.5936
50124,Halmillawa Dambulla,Anuradhapura,7.9517,80.5913
50126,Maha Elagamuwa,Anuradhapura,7.9865,80.6153
50130,Madatugama,Anuradhapura,7.942,80.628
50132,Kitulhitiyawa,Anuradhapura,7.9185,80.631
50142,Ganewalpola,Anuradhapura,8.0933,80.6215
50144,Palugaswewa,Anuradhapura,8.0577,80.707
50150,Habarana,Anuradhapura,8.0363,80.7467
50169,Awukana,Anuradhapura,7.9969,80.5461
50170,Galnewa,Anuradhapura,8.0257,80.4803
50174,Kalankuttiya,Anuradhapura,8.05,80.3833
50176,Hurigaswewa,Anuradhapura,8.0759,80.373
50180,Negampaha,Anuradhapura,7.998,80.4595
50182,Maneruwa,Anuradhapura,7.9173,80.4859
50184,Siyambalewa,Anuradhapura,7.9474,80.5172
50196,Mahabulankulama,Anuradhapura,7.9969,80.5461
50200,Nochchiyagama,Anuradhapura,8.2631,80.2044
50206,Pahala Halmillewa,Anuradhapura,8.1334,80.3599
50207,Udunuwara Colony,Anuradhapura,8.1982,80.2822
50210,Galadivulwewa,Anuradhapura,7.9218,80.0859
50212,Ranorawa,Anuradhapura,7.9267,80.1213
50214,Dunumadalawa,Anuradhapura,7.9169,80.0505
50220,Pahala Maragahawe,Anuradhapura,8.1929,80.1457
50222,Horiwila,Anuradhapura,8.1929,80.1457
50224,Gemunupura,Anuradhapura,8.1929,80.1457
50226,Kalaoya,Anuradhapura,8.1929,80.1457
50230,Talawa,Anuradhapura,8.2364,80.3476
50232,Karagahawewa,Anuradhapura,8.2453,80.3307
50236,Malwanagama,Anuradhapura,8.2409,80.3391
50240,Tambuttegama,Anuradhapura,8.15,80.3
50242,Telhiriyawa,Anuradhapura,8.1535,80.3244
50244,Pahalagama,Anuradhapura,8.1988,80.2808
50246,Rajanganaya,Anuradhapura,8.062,80.251
50248,Angamuwa,Anuradhapura,8.1812,80.2013
50259,Kiralogama,Anuradhapura,8.1971,80.3798
50260,Eppawala,Anuradhapura,8.1426,80.403
50261,Katiyawa,Anuradhapura,7.6208,80.5515
50262,lhala Halmillewa,Anuradhapura,7.8817,80.4772
50270,Mahailluppallama,Anuradhapura,8.1056,80.3107
50280,lpologama,Anuradhapura,8.0875,80.5154
50282,Kagama,Anuradhapura,8.0839,80.5586
50284,Senapura,Anuradhapura,8.0911,80.4722
50288,Kalakarambewa,Anuradhapura,8.0875,80.5154
50300,Mihintale,Anuradhapura,8.3593,80.5103
50304,lhalagama,Anuradhapura,8.3593,80.5103
50306,Mahakanadarawa,Anuradhapura,8.3593,80.5103
50308,Maradankalla,Anuradhapura,8.3593,80.5103
50320,Kahatagasdigiliya,Anuradhapura,8.4214,80.6865
50324,Mulkiriyawa,Anuradhapura,8.4214,80.6865
50326,Parakumpura,Anuradhapura,8.4214,80.6865
50327,Mahapothana,Anuradhapura,8.4214,80.6865
50334,Megodawewa,Anuradhapura,8.2333,80.7333
50338,Padikaramaduwa,Anuradhapura,8.2333,80.7333
50339,Namalpura,Anuradhapura,8.2333,80.7333
50344,Muriyakadawala,Anuradhapura,8.2333,80.65
50349,Morakewa,Anuradhapura,8.5052,80.7887
50350,Horawpatana,Anuradhapura,8.3889,80.766
50354,Parangiyawadiya,Anuradhapura,8.4945,80.8654
50356,Dematawewa,Anuradhapura,8.2833,80.6667
50358,Welimuwapotana,Anuradhapura,8.3889,80.766
50370,Kapugallawa,Anuradhapura,8.3558,80.6894
50380,Seeppukulama,Anuradhapura,8.3804,80.5888
50382,Upuldeniya,Anuradhapura,8.3916,80.6079
50384,Mailagaswewa,Anuradhapura,8.3916,80.6079
50386,Rampathwila,Anuradhapura,8.4028,80.6269
50390,Galenbindunuwewa,Anuradhapura,8.2833,80.7167
50392,Getalawa,Anuradhapura,8.3,80.7333
50393,Dutuwewa,Anuradhapura,8.3167,80.75
50394,Hurulunikawewa,Anuradhapura,8.3,80.7333
50448,Pandukabayapura,Anuradhapura,8.4661,80.5484
50450,Rambewa,Anuradhapura,8.4423,80.5054
50452,Kendewa,Anuradhapura,8.4858,80.6067
50454,Kallanchiya,Anuradhapura,8.4592,80.5643
50492,Wahamalgollewa,Anuradhapura,8.4771,80.5173
50500,Medawachchiya,Anuradhapura,8.5345,80.4923
50500,Kebithigollewa,Anuradhapura,8.5345,80.4923
50506,Punewa,Anuradhapura,8.6113,80.4715
50511,Kirigalwewa,Anuradhapura,8.4941,80.4801
50512,Pihimbiyagolewa,Anuradhapura,8.4941,80.4801
50514,Rathmalgahawewa,Anuradhapura,8.4941,80.4801
50516,Walahaviddawewa,Anuradhapura,8.4941,80.4801
50518,Etaweeragollewa,Anuradhapura,8.4941,80.4801
50552,Halmillawetiya,Anuradhapura,8.3407,80.2796
50554,Gonahaddenawa,Anuradhapura,8.5287,80.5148
50556,Kalawedi Ulpotha,Anuradhapura,8.5287,80.5148
50558,Tittagonewa,Anuradhapura,8.7167,80.75
50562,Kahatagollewa,Anuradhapura,8.4445,80.647
50564,Wahalkada,Anuradhapura,8.3807,80.4436
50566,Bogahawewa,Anuradhapura,8.3169,80.2401
50567,Pulmoddai,Anuradhapura,8.3807,80.4436
50570,Padaviya,Anuradhapura,8.4941,80.4801
50572,Padavi Maithripura,Anuradhapura,8.4941,80.4801
50574,Mahasenpura,Anuradhapura,8.4941,80.4801
50582,Padavi Parakramapura,Anuradhapura,8.4941,80.4801
50584,Etawatunuwewa,Anuradhapura,8.4941,80.4801
50586,Welioya Project,Anuradhapura,8.4941,80.4801
50587,Padavi Sripura,Anuradhapura,8.4941,80.4801
50588,Padavi Sritissapura,Anuradhapura,8.4941,80.4801
51000,Polonnaruwa,Polonnaruwa,7.9397,81.0027
51002,Kalingaela,Polonnaruwa,7.9615,81.043
51004,Onegama,Polonnaruwa,7.9833,81.0833
51006,Lakshauyana,Polonnaruwa,7.9615,81.043
51008,Unagalavehera,Polonnaruwa,7.9615,81.043
51014,Alutwewa,Polonnaruwa,7.95,80.55
51016,Parakramasamudraya,Polonnaruwa,7.95,80
51026,Giritale,Polonnaruwa,7.9833,80.9333
51031,Dimbulagala,Polonnaruwa,7.9167,80.55
51032,Kashyapapura,Polonnaruwa,7.9167,80.55
51033,Pelatiyawa,Polonnaruwa,7.9167,80.55
51034,Ellewewa,Polonnaruwa,7.9167,80.55
51037,Kalukele Badanagala,Polonnaruwa,7.9167,80.55
51039,Nuwaragala,Polonnaruwa,7.9167,80.55
51042,Wijayabapura,Polonnaruwa,8.0167,81.0833
51044,Talpotha,Polonnaruwa,8.0167,81.0833
51046,Palugasdamana,Polonnaruwa,8.0167,81.0833
51049,Tambala,Polonnaruwa,8.0167,81.0833
51050,Pulastigama,Polonnaruwa,7.9675,80.9572
51052,Sungavila,Polonnaruwa,7.9675,80.9572
51062,Sevanapitiya,Polonnaruwa,7.9667,81.1667
51064,Mutugala,Polonnaruwa,7.9667,81.1667
51066,Nawasenapura,Polonnaruwa,7.9667,81.1667
51070,Welikanda,Polonnaruwa,7.9516,81.2452
51072,Aselapura,Polonnaruwa,7.9516,81.2452
51076,Mahawela Sinhapura,Polonnaruwa,7.9516,81.2452
51089,Tamankaduwa,Polonnaruwa,7.9675,80.9572
51090,Mampitiya,Polonnaruwa,7.9675,80.9572
51092,Dalukana,Polonnaruwa,7.9675,80.9572
51094,Dewagala,Polonnaruwa,7.9675,80.9572
51096,Nelumwewa,Polonnaruwa,7.9675,80.9572
51098,Hansayapalama,Polonnaruwa,7.9675,80.9572
51100,Aralaganwila,Polonnaruwa,7.8912,80.7957
51102,Pimburattewa,Polonnaruwa,7.8912,80.7957
51104,Divuldamana,Polonnaruwa,7.8912,80.7957
51106,Damminna,Polonnaruwa,7.8912,80.7957
51108,Maduruoya,Polonnaruwa,7.8912,80.7957
51225,Diyabeduma,Polonnaruwa,7.8833,80.8833
51235,Attanakadawala,Polonnaruwa,7.85,80.8667
51244,Kottapitiya,Polonnaruwa,7.8125,80.84
51246,Jayasiripura,Polonnaruwa,7.8125,80.84
51250,Bakamuna,Polonnaruwa,7.7833,80.8167
51256,Orubendi Siyambalawa,Polonnaruwa,7.7539,80.8025
51258,Elahera,Polonnaruwa,7.7244,80.7883
51375,Galoya Junction,Polonnaruwa,7.8912,80.7957
51378,Sinhagama,Polonnaruwa,7.8912,80.7957
51400,Hingurakgoda,Polonnaruwa,8.0333,80.95
51408,Hingurakdamana,Polonnaruwa,8.0375,81.0297
51410,Minneriya,Polonnaruwa,8.0465,80.9025
51412,Kumaragama,Polonnaruwa,7.7569,80.3862
51414,Kawudulla,Polonnaruwa,7.7569,80.3862
51416,Galamuna,Polonnaruwa,7.4673,79.8699
51422,Yodaela,Polonnaruwa,7.5781,79.8681
51424,Yudaganawa,Polonnaruwa,7.5781,79.8681
51428,Divulankadawala,Polonnaruwa,7.5781,79.8681
51500,Medirigiriya,Polonnaruwa,7.9,80.4833
51504,Diyasenpura,Polonnaruwa,7.9,80.4833
51506,Mahatalakolawewa,Polonnaruwa,7.9,80.4833
51508,Meegaswewa,Polonnaruwa,7.9,80.4833
51514,Kawuduluwewa Stagell,Polonnaruwa,7.9,80.4833
51518,Maha Ambagaswewa,Polonnaruwa,7.9,80.4833
60000,Kurunegala,Kurunegala,7.4863,80.3623
60003,Kudagalgamuwa,Kurunegala,7.5351,80.3321
60004,Minhettiya,Kurunegala,7.584,80.3018
60013,Doratiyawa,Kurunegala,7.4578,80.383
60016,Indulgodakanda,Kurunegala,7.4253,80.4084
60024,Demataluwa,Kurunegala,7.5219,80.2898
60025,Ithanawatta,Kurunegala,7.4478,80.3475
60027,Boyagane,Kurunegala,7.4501,80.3415
60028,Kohilagedara,Kurunegala,7.4141,80.3659
60029,Kosgolla,Kurunegala,7.4052,80.3927
60034,Hindagolla,Kurunegala,7.484,80.4118
60036,Ambakote,Kurunegala,7.492,80.4532
60038,Morathiha,Kurunegala,7.5073,80.4875
60040,Ridigama,Kurunegala,7.5473,80.4963
60044,Delwite,Kurunegala,7.5102,80.5211
60045,Iriyagolla,Kurunegala,7.4731,80.5458
60047,Alawatuwala,Kurunegala,7.5102,80.5211
60052,Panagamuwa,Kurunegala,7.5551,80.4577
60053,Pihimbuwa,Kurunegala,7.4607,80.5171
60054,Kanadeniyawala,Kurunegala,7.4382,80.541
60058,Pilessa,Kurunegala,7.4546,80.4141
60060,Mawathagama,Kurunegala,7.4086,80.3091
60062,Kahapathwala,Kurunegala,7.2934,80.4557
60064,Inguruwatta,Kurunegala,7.1783,80.6023
60066,Meetanwala,Kurunegala,7.2934,80.4557
60072,Puswelitenna,Kurunegala,7.3746,80.3664
60074,Anhandiya,Kurunegala,7.262,80.2651
60076,Buluwala,Kurunegala,7.4873,80.4676
60080,Weuda,Kurunegala,7.4104,80.4814
60094,Uhumiya,Kurunegala,7.463,80.2924
60096,Kalugamuwa,Kurunegala,7.4498,80.2614
60100,Narammala,Kurunegala,7.4337,80.1971
60106,Karagahagedara,Kurunegala,7.4996,80.0548
60107,Bogamulla,Kurunegala,7.4666,80.126
60108,Lonahettiya,Kurunegala,7.4666,80.126
60112,Pahamune,Kurunegala,7.4774,80.1961
60121,Metiyagane,Kurunegala,7.3972,80.1745
60122,Muruthenge,Kurunegala,7.3972,80.1745
60130,Dambadeniya,Kurunegala,7.3633,80.1653
60135,Ihala Katugampala,Kurunegala,7.3633,80.1653
60140,Giriulla,Kurunegala,7.3211,80.1235
60152,Narangoda,Kurunegala,7.3753,80.0813
60155,Bopitiya,Kurunegala,7.3191,80.0824
60156,Elibichchiya,Kurunegala,7.3146,80.0516
60160,Pannala,Kurunegala,7.333,80.0329
60162,Labbala,Kurunegala,7.3423,80.079
60170,Gonawila,Kurunegala,7.3204,79.9974
60174,Daraluwa,Kurunegala,7.3573,79.9829
60176,Sandalankawa,Kurunegala,7.3389,79.9901
60181,Horambawa,Kurunegala,7.4475,80.1819
60182,Alahitiyawa,Kurunegala,7.4741,80.1709
60183,Kekunagolla,Kurunegala,7.4939,80.1697
60184,Kirimetiyawa,Kurunegala,7.5104,80.136
60186,Nakkawatta,Kurunegala,7.4541,80.1358
60188,Kithalawa,Kurunegala,7.476,80.1589
60195,Wewagama,Kurunegala,7.4167,80.1
60198,Walakumburumulla,Kurunegala,7.4217,80.0119
60200,Kuliyapitiya,Kurunegala,7.4688,80.0401
60202,Yakwila,Kurunegala,7.3843,80.0355
60204,Wadumunnegedara,Kurunegala,7.4073,79.9731
60206,Welpalla,Kurunegala,7.4374,80.0554
60208,Thalahitimulla,Kurunegala,7.428,80.0194
60209,Madakumburumulla,Kurunegala,7.442,79.993
60211,Ihala Gomugomuwa,Kurunegala,7.5135,80.0754
60212,Kirindawa,Kurunegala,7.4982,80.0977
60214,Anukkane,Kurunegala,7.5013,80.1123
60218,Munamaldeniya,Kurunegala,7.5469,80.0652
60221,Magulagama,Kurunegala,7.5413,80.0941
60226,Nagollagoda,Kurunegala,7.5255,80.0643
60227,Tharana Udawela,Kurunegala,7.5255,80.0643
60228,Deegalla,Kurunegala,7.5097,80.0346
60232,llukhena,Kurunegala,7.5477,79.9797
60236,Padiwela,Kurunegala,7.5477,79.9797
60238,lhala Kadigamuwa,Kurunegala,7.5477,79.9797
60240,Welipennagahamulla,Kurunegala,7.4328,79.9253
60250,Udubaddawa,Kurunegala,7.4759,79.9655
60260,Dummalasuriya,Kurunegala,7.4893,79.8925
60262,Watuwatta,Kurunegala,7.5241,79.9193
60266,Etungahakotuwa,Kurunegala,7.5209,79.9716
60280,Alawwa,Kurunegala,7.2971,80.2343
60284,Wennoruwa,Kurunegala,7.3646,80.2183
60286,Maharachchimulla,Kurunegala,7.3434,80.2082
60288,Keppitiwalana,Kurunegala,7.326,80.1821
60291,Bujjomuwa,Kurunegala,7.4558,80.0511
60292,Nawatalwatta,Kurunegala,7.4558,80.0511
60300,Polgahawela,Kurunegala,7.3381,80.3003
60304,Metikumbura,Kurunegala,7.359,80.3139
60306,Talawattegedara,Kurunegala,7.3816,80.2989
60308,Aragoda,Kurunegala,7.3573,80.3425
60312,Panaliya,Kurunegala,7.3391,80.335
60314,Yatigaloluwa,Kurunegala,7.3315,80.2633
60318,Wadakada,Kurunegala,7.399,80.2641
60330,Pothuhera,Kurunegala,7.4214,80.3303
60344,Maspotha,Kurunegala,7.8667,80.2167
60347,Bamunukotuwa,Kurunegala,7.8667,80.2167
60348,Panadaragama,Kurunegala,7.8667,80.2167
60350,Katupota,Kurunegala,7.537,80.1899
60354,Moragane,Kurunegala,7.5501,80.1406
60356,Kosdeniya,Kurunegala,7.5724,80.1397
60400,Wariyapola,Kurunegala,7.6177,80.245
60402,Wellagala,Kurunegala,7.6176,80.2815
60404,Malagane,Kurunegala,7.6608,80.2839
60406,Minuwangete,Kurunegala,7.7167,80.25
60408,Mirihanagama,Kurunegala,7.6532,80.2651
60410,Kobeigane,Kurunegala,7.6569,80.1307
60414,Hengamuwa,Kurunegala,7.7,80.1
60416,Alahengama,Kurunegala,7.6784,80.1154
60422,Kanattewewa,Kurunegala,7.6167,80.2
60424,Bandara Koswatta,Kurunegala,7.6095,80.1721
60426,Tuttiripitigama,Kurunegala,7.6023,80.1442
60430,Hettipola,Kurunegala,7.6033,80.0752
60434,Mandapola,Kurunegala,7.6338,80.1061
60436,Sunandapura,Kurunegala,7.6377,80.0637
60437,Boraluwewa,Kurunegala,7.6833,80.05
60438,Kuratihena,Kurunegala,7.6304,80.0235
60439,Pihimbiya Ratmale,Kurunegala,7.6377,80.0637
60441,Halmillawewa,Kurunegala,7.5963,80.0034
60450,Bingiriya,Kurunegala,7.6004,79.9345
60453,Tisogama,Kurunegala,7.6049,79.9443
60454,Weerapokuna,Kurunegala,7.6476,79.9904
60456,Wellarawa,Kurunegala,7.5666,79.908
60458,Hiruwalpola,Kurunegala,7.6049,79.9443
60461,Padeniya,Kurunegala,7.6556,80.2223
60462,Awulegama,Kurunegala,7.6556,80.2223
60464,Welawa Juncton,Kurunegala,7.6556,80.2223
60465,Wannigama,Kurunegala,7.6556,80.2223
60470,Nikaweratiya,Kurunegala,7.7503,80.1159
60472,Divullegoda,Kurunegala,7.75,80.2
60474,Hulogedara,Kurunegala,7.7833,80.1833
60476,Thimbiriyawa,Kurunegala,7.7667,80.1333
60477,Hulugalla,Kurunegala,7.7825,80.1378
60478,Sirisetagama,Kurunegala,7.7777,80.1506
60479,Mahagirilla,Kurunegala,7.8333,80.1333
60482,Nabadewa,Kurunegala,7.6833,80.0667
60483,Kotawehera,Kurunegala,7.7911,80.1023
60484,Meewellawa,Kurunegala,7.85,80.15
60485,Digannewa,Kurunegala,7.8811,80.1092
